Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
Olga Vorotnikova,F,Raw,39.5,61.99,142.5,180.0,95.0
Joel Mitchell,M,Wraps,39.0,88.0,237.5,225.0,142.5
Ricardo Martinez,M,Raw,27.5,91.0,235.0,277.5,142.5
Matthew O'Brien,M,Raw,29.0,150.2,215.0,255.0,147.5
Allen Pennington,M,Single-ply,16.5,89.45,229.1,201.9,136.1
Zoe Haynes,F,Raw,46.5,61.4,120.0,157.5,65.0
Landon Cross,M,Single-ply,30.0,99.16,267.5,102.5,185.0
Corina Bello,F,Raw,24.0,59.7,87.5,122.5,57.5
Alexis Callejo,F,Raw,26.0,46.2,97.5,135.0,57.5
Alejandro Ayala,M,Wraps,16.0,96.62,151.95,190.51,92.99
Michelle Paquette,F,Raw,32.0,60.0,115.0,152.5,70.0
Harsimranreet Singh,M,Raw,21.5,72.9,130.0,182.5,87.5
Aleksey Proskuryakov,M,Wraps,32.0,97.3,210.0,210.0,140.0
Amy Collins,F,Raw,37.0,70.1,130.0,147.5,70.0
Gayle Lujan,F,Raw,50.5,79.2,127.5,165.0,77.5
David Rocklage,M,Raw,27.5,103.6,277.5,282.5,135.0
Nicholas McFarlane,M,Raw,33.0,86.6,195.0,232.5,125.0
Latoya Irvine,F,Raw,28.0,65.8,110.0,137.5,52.5
Jerome Moylan,M,Wraps,63.0,65.55,130.0,142.5,75.0
Lu Lu,F,Raw,23.5,57.4,117.5,135.0,60.0
Dishana Liang,F,Raw,23.5,51.35,100.0,95.0,42.5
Ashton Higginbotham,M,Single-ply,11.5,53.97,45.4,81.7,34.0
Ryan Burk,M,Raw,21.5,90.5,152.5,185.0,117.5
Lewis Noppers,M,Single-ply,45.5,65.84,245.0,260.0,150.0
Luis Jaimes,M,Single-ply,28.5,104.3,320.0,275.0,292.5
Oscar Jamaica,M,Raw,21.5,90.5,235.0,262.5,155.0
Amy Perry,F,Wraps,44.0,66.59,102.5,120.0,52.5
Victoria Liang,F,Raw,20.0,61.4,118.5,157.5,77.5
Schneur Shapiro,M,Raw,29.0,96.8,177.5,232.5,122.5
Karina Campos Murillo,F,Raw,37.5,61.2,122.5,160.0,77.5
Greg Sinigaglia,M,Wraps,33.0,85.05,170.0,215.0,167.5
Ryan Sanderson,M,Raw,29.0,107.77,165.0,197.5,100.0
Nathalie Feraud,F,Raw,47.5,46.91,90.0,125.0,70.0
Léa Clemot,F,Raw,16.5,57.25,57.5,80.0,37.5
Wayne Pullum,M,Multi-ply,55.0,82.5,272.5,242.5,190.0
Armando Melendez,M,Wraps,34.0,94.8,265.0,287.5,177.5
Ellysia Martin,F,Raw,21.0,66.4,95.0,112.5,50.0
Sofiane Belkesir,M,Single-ply,30.5,104.61,380.0,360.0,260.0
Lauren Carter,F,Wraps,32.0,51.2,92.5,110.0,50.0
Michael Greenplate,M,Wraps,18.5,80.78,176.9,215.46,124.74
Alan Le,M,Raw,23.0,55.1,145.0,187.5,90.0
Stepan Artuni,M,Raw,,89.4,210.0,267.5,152.5
Janet Jacobsen,F,Raw,57.5,67.2,85.0,115.0,55.0
Mitchell Ronan,M,Raw,23.5,79.35,220.0,240.0,115.0
Bree Massingale,F,Raw,31.0,66.75,95.0,120.0,47.5
Douglas Zelkowski,M,Raw,34.0,95.5,182.5,207.5,125.0
Suzanne Smith,F,Raw,38.5,60.18,117.5,142.5,62.5
Christian Cajigal,M,Raw,21.5,73.3,154.2,188.2,117.9
Calvin King,M,Wraps,19.0,86.8,182.5,227.5,125.0
Tim Atherton,M,Single-ply,24.0,81.65,165.0,227.5,122.5
Nicholas Reyes,M,Raw,32.0,88.45,220.0,250.0,192.5
Walter Ostrowski,M,Raw,51.5,107.3,237.5,235.0,152.5
Joe Ladnier,M,Wraps,51.0,124.96,340.19,317.51,249.48
Aradia Yali,F,Raw,22.5,68.32,117.5,135.0,62.5
Ryan McCabe,M,Raw,18.0,97.55,185.0,227.5,112.5
Joseph Hogan,M,Raw,45.0,74.2,170.0,182.5,112.5
Cheryl Sellstrom,F,Raw,53.5,69.4,75.0,102.5,47.5
Richard Hamilton,M,Raw,23.5,88.5,202.5,232.5,110.0
Jay Grayauskie,M,Raw,29.0,90.0,183.7,238.14,136.08
Victoria Yarbrough,F,Raw,35.0,74.8,185.0,185.0,117.5
Kevin Torres,M,Wraps,21.0,77.5,280.0,280.0,190.0
Mark Kendall,M,Raw,24.5,79.7,182.5,237.5,145.0
Nicole Bautista,F,Raw,25.0,51.65,110.0,137.5,67.5
Kirk Dean,M,Wraps,41.0,97.7,230.0,275.0,130.0
Lauri Tamminen,M,Raw,22.5,82.32,220.0,240.0,150.0
Alix Thoeming,F,Raw,26.5,73.45,107.5,135.0,50.0
Rachel Curtiss,F,Raw,23.0,61.4,95.0,130.0,35.0
Kelly Wharton,F,Raw,53.0,58.0,75.0,90.0,37.5
Vivianne Teh,F,Raw,22.0,51.96,75.0,110.0,30.0
Christina Candelora,F,Raw,33.0,66.65,142.5,152.5,57.5
Vladimir Minov,M,Single-ply,34.5,89.4,295.0,310.0,160.0
Alvin Lim,M,Raw,25.5,73.7,220.0,267.5,165.0
Kurt Dykstra,M,Raw,27.0,99.6,202.5,232.5,142.5
Mike Penta,M,Raw,25.0,99.8,227.5,250.0,167.5
Quintin Meyer,M,Single-ply,25.5,123.15,380.0,330.0,297.5
Gabrielle Garris,F,Raw,17.5,59.4,55.0,65.0,30.0
Jamaar Pullie,M,Raw,29.5,89.8,230.0,250.0,142.5
Nate Holley,M,Raw,26.0,74.2,160.0,210.0,120.0
Sherry Sarintra,F,Wraps,35.0,59.6,90.0,140.0,50.0
Richard Debower,M,Raw,58.5,80.7,107.5,147.5,87.5
Aleksey Andriyanov,M,Wraps,21.0,99.6,235.0,220.0,155.0
Daniel Murphy,M,Raw,27.5,103.6,262.5,257.5,187.5
Steve Jarvis,M,Raw,26.0,71.55,195.0,237.5,130.0
Ricky Rodriguez,M,Raw,30.5,81.7,215.0,260.0,127.5
Donovan Cornelius,M,Raw,13.0,81.1,97.5,112.5,65.0
Anton Moses,M,Raw,,92.92,115.0,160.0,110.0
Alex Shmyryon,M,Raw,26.0,89.8,180.0,220.0,140.0
David Bultman,M,Raw,71.0,74.9,117.5,122.5,118.0
Katie Kollath,F,Raw,23.5,67.75,117.5,140.0,65.0
Yaw Danso,M,Raw,23.5,92.7,160.0,215.0,117.5
Joe Ellis,M,Wraps,27.0,93.8,227.5,250.0,120.0
Edmundo Diaz-Rios,M,Raw,26.0,122.06,165.0,182.5,135.0
Jacques Weaver,M,Raw,76.0,77.1,100.0,145.0,102.5
Kevin Boateng,M,Raw,22.5,82.04,230.0,260.0,142.5
Stony Valdez,M,Wraps,22.0,85.0,192.5,215.0,107.5
Alex Aguirre,M,Raw,24.0,70.1,155.0,192.5,105.0
Joshua Mack,M,Raw,18.5,72.5,157.5,177.5,87.5
Steve Soukup,M,Single-ply,55.0,56.0,147.42,147.42,83.91
Samuel Rodriguez,M,Raw,21.0,86.3,153.0,170.0,125.0
Alexandra Salazar,F,Raw,19.5,72.0,87.5,110.0,37.5
Jake Cutting,M,Wraps,30.0,88.0,240.4,265.35,142.88
Juan Santoyo,M,Raw,15.0,63.2,115.0,145.0,67.5
Seth Markley,M,Raw,22.0,85.91,212.39,230.0,137.5
Rait Sagor,M,Raw,24.5,104.7,285.0,330.0,187.5
Leah Conley,F,Raw,33.0,74.35,125.0,157.5,67.5
Mark Macqueen,M,Raw,22.5,119.64,321.0,325.0,187.5
Jerry Dunn,M,Wraps,61.0,98.2,182.5,182.5,127.5
Brandon Wertz,M,Raw,26.0,97.4,265.0,282.5,197.5
Joe Kurtz,M,Single-ply,22.0,79.3,255.0,242.5,140.0
Ashley Ristic,F,Single-ply,16.5,75.3,167.5,150.0,67.5
Ted Kohler,M,Wraps,38.0,108.05,213.19,233.6,115.67
Zoe Deeks,F,Raw,39.5,62.7,122.5,135.0,77.5
David Kern,M,Raw,46.5,115.6,122.5,182.5,92.5
Conner Ahler,M,Raw,17.0,80.45,155.0,192.5,107.5
Jose Flores,M,Raw,25.0,99.1,280.0,272.5,175.0
Michael Shmukler,M,Raw,22.5,84.2,160.0,210.0,112.5
Karel Rada,M,Raw,43.5,104.04,260.0,290.0,170.0
Mike Raffiqi,M,Wraps,34.0,128.7,205.0,227.5,125.0
Benjamin Herreid,M,Raw,33.0,99.3,192.5,230.0,97.5
Darrin Wilber,M,Raw,49.5,128.2,150.0,182.5,137.5
Keith Garvis,M,Wraps,62.0,108.7,182.5,185.0,130.0
Sean Muir,M,Raw,44.5,79.7,192.5,247.5,125.0
Lucian York,M,Raw,21.0,96.48,277.5,287.5,172.5
David Towne Jr,M,Raw,21.5,65.6,182.5,200.0,100.0
Alexander Kirketeig,M,Single-ply,35.5,92.83,342.5,290.0,262.5
Kevin Indig,M,Raw,29.5,91.4,185.0,235.0,122.5
Elijah Ball,M,Raw,15.0,81.19,120.0,175.0,85.0
Dennis Wu,M,Raw,20.5,72.5,190.0,185.0,107.5
Malinda Gustafson,F,Wraps,36.0,74.66,140.0,167.5,77.5
Cody Hadley,M,Raw,29.0,88.25,177.5,212.5,125.0
Michelle Swarts,F,Raw,29.0,65.7,132.5,168.0,82.5
Caleb Leonard,M,Raw,25.5,79.7,187.5,217.5,110.0
Nick Massa,M,Raw,18.0,89.9,215.0,252.5,160.0
Timothy McEwan,M,Raw,23.5,91.3,277.5,300.0,165.0
Thalia Soto,F,Wraps,15.0,99.0,197.5,187.5,85.0
Todd Devine,M,Wraps,27.0,117.48,308.44,256.28,185.97
Tomas Coleman,M,Raw,25.5,71.75,185.0,230.0,120.0
Albert Tamayo,M,Raw,55.0,105.1,195.0,242.5,130.0
Justin Goh,M,Raw,24.5,72.2,185.0,255.0,120.0
Avery Vodanovich,M,Wraps,20.0,71.85,207.5,192.5,140.0
Nate McNeal,M,Raw,24.0,82.42,182.5,230.0,140.0
Forrest Schaffer,M,Raw,22.5,91.5,200.0,212.5,150.0
Michael Brown,M,Wraps,27.0,74.6,220.0,245.0,147.5
Tony Chirico,M,Multi-ply,44.0,123.6,455.0,302.5,310.0
Clinton Johnson,M,Raw,25.0,88.4,235.0,262.5,142.5
Jon Davis,M,Single-ply,36.0,99.34,227.5,227.5,160.0
Barbara Peti,F,Single-ply,39.5,46.5,127.5,140.0,75.0
Greg Lockwood,M,Wraps,22.5,89.31,206.38,233.6,129.27
Corey Bibe,M,Raw,17.5,90.0,195.0,200.0,120.0
Heidi Arnesen Hille,F,Single-ply,46.5,83.92,252.5,207.5,150.0
Sara Shelton,F,Raw,19.5,95.4,100.0,120.0,60.0
John Krawec,M,Wraps,26.0,107.5,230.0,272.5,157.5
Davit Khambabyan,M,Raw,28.0,74.1,160.0,202.5,137.5
Andrea Flores,F,Single-ply,17.5,55.64,147.5,155.0,77.5
Dan Lewis-Rzeszutek,M,Raw,27.5,91.4,232.5,255.0,160.0
Benjamin Hack,M,Wraps,22.0,114.3,275.0,310.0,147.5
Raymon Briones,M,Raw,24.5,82.4,202.5,242.5,115.0
Mark Slivinski,M,Single-ply,52.0,107.1,292.5,295.0,210.0
Isaiah Smith,M,Wraps,16.0,96.34,158.76,188.24,108.86
Tamara Gray,F,Raw,33.0,58.65,110.0,140.0,70.0
Renzo Santelices,M,Single-ply,19.5,65.66,275.0,250.0,145.0
Vivien Chen,F,Raw,22.5,51.2,102.5,115.0,52.5
Niquelle Waters,F,Raw,35.5,67.7,110.0,147.5,67.5
Logan Fink,M,Raw,26.5,78.7,227.5,245.0,165.0
Kaela Dark,F,Raw,30.5,70.2,135.0,170.0,72.5
Emma Foster,F,Raw,17.5,143.0,115.0,130.0,82.5
Blake Redenbaugh,M,Raw,23.5,92.7,230.0,265.0,147.5
Carmen Bell,F,Raw,31.0,79.56,125.0,142.5,60.0
Tania Espinosa,F,Raw,22.5,62.3,112.5,125.0,55.0
Amy Tiemeyer,F,Raw,44.5,91.5,85.0,122.5,60.0
Ethan Waltz,M,Raw,25.0,87.0,210.0,247.5,122.5
Emily Knauth,F,Multi-ply,28.0,88.7,157.5,125.0,92.5
Mireya Quintana,F,Raw,19.0,66.1,107.5,132.5,55.0
Marcus Hofmeister,M,Single-ply,37.5,178.02,352.5,282.5,240.0
Andrew Chastain,M,Wraps,21.0,89.1,320.0,272.5,160.0
Emily Wells,F,Raw,25.5,93.65,105.0,135.0,45.0
James Triplett II,M,Raw,23.5,151.1,275.0,320.0,190.0
Kristen Bellon,F,Raw,38.0,59.7,97.5,147.5,62.5
Ayron McKay,M,Raw,21.0,80.2,170.0,237.5,107.5
Samuel Galindo,M,Raw,26.0,122.97,252.5,255.0,192.5
Frank Pelose,M,Wraps,27.0,79.15,190.0,187.5,145.0
LeeAnn Hewitt,F,Raw,16.5,156.4,262.5,238.0,115.0
Paulo Santos,M,Multi-ply,28.0,98.0,375.0,360.0,255.0
Kaitlin Giles,F,Raw,22.0,87.2,135.0,160.0,85.0
Maria Mizzi,F,Raw,55.5,61.9,57.5,95.0,35.0
Julie Freeman,F,Raw,26.5,51.1,95.0,117.5,50.0
Mark Diamond,M,Raw,55.0,103.1,227.5,240.0,125.0
Kameron McVittie,M,Wraps,25.0,116.4,320.0,300.0,210.0
Jason Christus,M,Single-ply,23.0,155.3,352.5,287.5,275.0
Alexis Melvin,F,Raw,22.5,61.0,110.0,110.0,55.0
John Mitcham,M,Raw,30.0,97.8,250.0,295.0,165.0
David Erhard,M,Raw,52.0,113.4,175.0,210.0,155.0
Brianna Mott,F,Raw,15.5,59.55,67.5,85.0,37.5
Keanu Chung-Leong,M,Raw,25.0,97.0,250.0,282.5,172.5
Alena Krcmarova,F,Single-ply,39.5,77.68,150.0,142.5,97.5
Bonna Chea,M,Raw,24.0,97.8,205.0,230.0,152.5
Sandra Sosa,F,Raw,26.0,60.69,110.0,135.0,72.5
Janusz Kania,M,Raw,21.5,91.0,220.0,245.0,140.0
Logan Morrison,M,Raw,17.5,102.11,207.5,217.5,127.5
Dean Chen,M,Raw,21.5,85.85,200.0,255.0,147.5
Linh Le,F,Raw,25.5,50.9,112.5,130.0,50.0
Ryan Kimball,M,Raw,29.0,99.25,277.5,320.0,192.5
Jack Kress,M,Single-ply,75.0,90.38,92.5,140.0,92.5
Ulysses Gonzales,M,Raw,28.0,81.2,227.5,245.0,142.5
Skyler Hjelm,F,Raw,26.0,79.8,157.5,165.0,80.0
Joshua Matus,M,Raw,24.0,89.18,172.5,205.0,137.5
Kerry Sachs,F,Raw,26.5,50.75,122.5,155.0,55.0
Najat Khoury,F,Raw,31.5,111.45,170.5,172.5,70.0
Colin Weller,M,Raw,32.5,79.4,170.0,230.0,132.5
Brook Anderson,F,Single-ply,40.0,66.8,147.5,145.0,102.5
Maksim Perestoronin,M,Wraps,27.5,73.3,145.0,140.0,90.0
Clinton Plefka,M,Wraps,35.0,107.6,210.0,245.0,137.5
Juan Martinez,M,Raw,29.0,98.1,242.5,295.0,145.0
Anton Kridle,M,Raw,22.5,102.8,167.5,217.5,137.5
Mickel Dahl,M,Single-ply,20.5,82.98,270.0,287.5,167.5
Adam Garcia,M,Raw,19.5,64.47,140.0,207.5,107.5
Vincent Falzetta,M,Wraps,20.0,66.8,237.5,277.5,137.5
Asia Salazar,F,Raw,27.0,86.5,125.0,142.5,62.5
Emily Knauth,F,Multi-ply,28.0,85.8,147.5,130.0,87.5
Alex Carl,M,Wraps,20.0,79.5,202.5,242.5,122.5
Jeff Justo,M,Wraps,29.0,99.79,330.0,280.0,160.0
Casey Payne,M,Wraps,21.0,107.5,260.0,282.5,165.0
Linda Belsito,F,Raw,59.5,79.8,107.5,127.5,62.5
Karen Matthews,F,Single-ply,38.0,63.68,155.0,157.5,80.0
Mckenzie Maxson,F,Raw,23.0,57.5,115.0,142.5,72.5
Aida Tajahmadi,F,Raw,19.0,74.4,92.5,122.5,52.5
Phillip Vu,M,Raw,23.5,148.1,282.5,265.0,160.0
Logan Beadle,M,Raw,15.5,57.5,82.5,142.5,60.0
Ming-Hui Lin,M,Raw,31.5,72.18,210.0,230.0,150.0
Joshua Nascimento,M,Single-ply,20.5,71.4,167.5,210.0,107.5
Kseniya Atamanova,F,Raw,18.5,63.0,122.5,135.0,77.5
Sigala Mark,M,Single-ply,54.5,71.86,205.0,242.5,105.0
James Wierzba,M,Raw,24.0,88.95,245.0,287.5,162.5
Kaleb Tessema,M,Raw,20.0,107.3,197.5,235.0,170.0
Kamil Struck,M,Raw,17.5,84.11,220.0,222.5,127.5
CJ Allen,M,Raw,25.0,123.01,310.0,290.0,155.0
Calvin Cupino,M,Raw,27.0,64.6,137.5,185.0,80.0
Brock Hertrampf,M,Raw,22.5,123.7,285.0,270.0,160.0
Aaron Hawkins,M,Raw,33.5,73.2,157.5,215.0,92.5
John Song,M,Raw,33.5,81.9,227.5,272.5,155.0
Nicholas Mcinerney,M,Raw,21.5,88.65,155.0,180.0,120.0
Vincent Bui,M,Raw,21.5,67.5,145.0,77.5,65.0
Dondre Doomes,M,Wraps,30.0,123.0,245.0,272.5,202.5
Kyle Tutor,M,Wraps,23.0,99.7,190.0,100.0,117.5
Cole Lavergne,M,Wraps,32.0,66.0,187.5,220.0,130.0
Michelle Fayant,F,Raw,52.5,97.3,160.0,177.5,115.5
Nicholas Rookstool,M,Raw,23.0,99.4,215.0,272.5,182.5
Mark Menniti,M,Wraps,22.5,72.57,204.12,192.78,102.06
Meghan Scanlon,F,Raw,28.5,60.42,180.0,172.5,102.5
Darren Cooley,M,Single-ply,35.0,123.6,272.5,280.0,210.0
Vasuki Annamalai,F,Raw,36.5,72.85,125.0,137.5,62.5
Tom Whitaker,M,Wraps,24.0,86.55,225.0,260.0,150.0
Shannon Callahan,F,Raw,26.5,115.63,130.0,150.0,70.0
Tiffany Baxter,F,Raw,22.0,52.0,122.5,135.0,72.5
Holly Miller,F,Wraps,29.0,58.4,110.0,137.5,60.0
Valeriy Bystrov,M,Raw,73.5,98.5,190.0,215.0,110.0
Jessa Weekley,F,Wraps,27.0,74.8,152.5,162.5,77.5
Abe Ramirez,M,Wraps,25.0,132.2,250.0,285.0,190.0
Justin Thatcher,M,Raw,15.0,75.0,115.67,142.88,79.38
Travis Holbert,M,Wraps,43.0,89.7,200.0,237.5,110.0
Catherine Hyland,F,Raw,23.0,59.6,80.0,120.0,50.0
Brennan Leong,M,Raw,19.0,72.76,162.5,190.0,97.5
Annie Au,F,Raw,40.0,56.1,67.5,112.5,47.5
Jennifer Morris,F,Raw,45.0,66.2,115.0,110.0,75.0
Alexandru Cazacu,M,Single-ply,19.5,102.13,275.0,235.0,180.0
Daniel Braun,M,Raw,34.5,92.1,205.0,232.5,132.5
Paul Singh,M,Raw,15.0,82.5,124.74,151.95,79.38
Wayne Coffey,M,Raw,30.0,82.0,245.0,275.0,162.5
Tori Sorenson,F,Raw,21.5,87.7,125.0,137.5,57.5
Jordan Sickler,M,Raw,20.5,69.9,167.5,190.0,115.0
Valerie Tinker,F,Raw,57.0,74.4,55.0,115.0,50.0
Michelle Monreal,F,Raw,22.0,61.7,95.0,122.5,47.5
Michelle Fahrendorf,F,Wraps,45.0,99.88,87.5,122.5,60.0
Tetyana Akhmamyetyeva,F,Single-ply,24.5,60.0,220.0,200.0,125.0
Daniel Leow,M,Raw,24.5,97.3,272.5,260.0,140.0
Edward McKinnis,M,Wraps,26.0,135.15,332.5,355.0,222.5
Kim LaPlante,F,Raw,40.5,92.48,160.0,210.0,85.0
JD Whitelow,M,Wraps,51.0,115.1,227.5,247.5,180.0
Jordan Wong,M,Raw,25.0,109.59,332.5,295.0,220.0
Dominic Mendoza,M,Wraps,,82.4,232.5,230.0,165.0
Majken Hansen,F,Raw,17.5,63.0,110.0,153.0,60.0
Chris Loeffler,M,Raw,30.0,115.6,247.5,260.0,167.5
Marica Tadic,F,Raw,47.5,70.34,92.5,107.5,45.0
Kimberly Buchholz,F,Raw,21.5,81.4,130.0,162.5,82.5
Andrew Ingenito,M,Wraps,16.0,104.69,183.7,217.72,149.69
Xuchil Laput,M,Raw,29.0,73.1,192.5,242.5,122.5
Juan Pena,M,Single-ply,15.5,101.9,142.5,145.0,60.0
Fay Morgan,F,Raw,46.5,82.02,110.0,137.5,55.0
Aleksandr Fatyushin,M,Raw,17.0,109.9,140.0,130.0,80.0
Zdenek Sedmik,M,Single-ply,25.5,134.1,360.0,330.0,245.0
Clifford Harris,M,Wraps,34.0,74.15,225.0,210.0,150.0
Yuji Miragushi,M,Single-ply,24.5,82.2,255.0,240.0,147.5
Harry Lawday,M,Raw,14.5,57.2,135.5,157.5,80.0
Alvin Fritz,M,Raw,48.5,104.68,265.0,282.5,172.5
Steffany Rose,F,Wraps,39.0,103.51,154.22,142.88,83.91
Kalysta Sandoval,F,Raw,13.0,70.4,70.0,95.0,40.0
Lachlan Antoinette,M,Raw,16.5,74.0,172.5,210.0,107.5
Nicolas Mudalair,M,Raw,25.5,81.15,190.0,220.0,117.5
Mervi Sirkiä,F,Raw,42.5,51.62,97.5,137.5,72.5
Sandra Laines,F,Wraps,60.0,100.88,127.5,135.0,70.0
Chakera Holcomb,F,Wraps,20.0,81.8,227.5,237.5,137.5
Anna Romanova,F,Raw,33.0,55.5,92.5,127.5,50.0
Ben Willkommen,M,Raw,29.5,81.4,192.5,207.5,142.5
Stacie Harris,F,Wraps,26.0,64.4,122.5,147.5,85.0
Lorraine Esquivel,F,Raw,41.0,59.42,67.5,97.5,45.0
Tomi Perrakoski,M,Wraps,32.5,129.7,275.0,300.0,192.5
Kathryn Cole,F,Raw,27.5,88.35,150.0,142.5,72.5
Carol Smolsky,F,Raw,56.0,71.8,92.5,115.0,42.5
Imani Martinez,M,Raw,23.5,71.34,122.5,150.0,97.5
Warrick Eccles,M,Wraps,23.0,109.1,285.0,285.0,165.0
Michael Gribble,M,Wraps,21.0,98.6,240.0,260.0,142.5
Don Sheipline,M,Wraps,37.0,99.25,277.5,277.5,140.0
Mary Wheeler,F,Raw,49.5,70.4,100.0,117.5,67.5
Michael Stevens,M,Raw,63.0,81.2,132.5,172.5,90.0
Emmanuel Flores,M,Raw,14.0,81.01,180.0,185.0,122.5
Abby Burg,F,Raw,30.0,81.19,102.5,155.0,60.0
Satya Agnihotri,M,Single-ply,30.5,74.8,250.0,250.0,142.5
Konstantin Arzamasov,M,Single-ply,21.5,163.64,390.0,340.0,270.0
Matthew Nguyen,M,Raw,17.5,58.1,150.0,190.0,92.5
Ed Koo,M,Single-ply,,89.81,255.0,295.0,192.5
Laurentiu Avram,M,Single-ply,21.5,73.62,232.5,235.0,167.5
Michael Jones,M,Raw,38.0,109.59,250.0,272.5,170.0
Rayn Marcado,M,Wraps,23.0,99.7,205.0,252.5,137.5
Joe Carroll,M,Wraps,23.0,89.0,210.0,240.0,157.5
Joseph Williams,M,Raw,22.0,87.9,170.0,195.0,-137.5
Robert Sainati,M,Raw,71.5,84.1,77.1,106.6,59.0
Austin Smith,M,Raw,26.0,66.6,192.5,232.5,102.5
Ellie Nilsson,F,Raw,19.5,93.4,112.5,152.5,52.5
Suzette Aranda,F,Raw,42.0,80.7,138.0,147.5,65.0
Tammy Remsberg,F,Raw,55.5,72.0,80.0,92.5,50.0
Viktor Samúelsson,M,Single-ply,21.5,119.43,357.5,315.0,292.5
Felicia Hyde,F,Raw,42.0,76.2,87.5,142.5,52.5
Alexandra Washington,F,Raw,14.5,85.2,115.0,132.5,52.5
Pat Hakola,M,Wraps,36.0,123.5,302.5,320.0,230.0
Robbie Capriles,M,Raw,22.0,85.4,197.5,212.5,107.5
Blake Bowen,M,Raw,20.0,97.7,240.0,237.5,165.0
Christopher Oakland,M,Raw,22.0,81.2,195.0,227.5,142.5
William Veilleux,M,Raw,17.5,72.96,217.5,258.0,130.0
Madelyn Harp,F,Raw,22.5,85.55,150.0,155.0,82.5
Konstantin Danilov,M,Single-ply,27.5,65.58,312.5,280.0,190.0
Curtis Wright,M,Raw,21.0,107.45,227.5,282.5,157.5
David Follett,M,Wraps,45.0,95.89,222.5,252.5,125.0
Kyle Stewart,M,Wraps,26.0,121.93,287.5,320.0,250.0
Lee Cutler,M,Wraps,40.0,81.75,285.0,275.0,160.0
Parker Smith,M,Wraps,21.0,81.56,226.8,242.67,165.56
Nelson Wong,M,Raw,24.5,82.1,217.5,247.5,125.0
Danny Autrey,M,Raw,30.5,126.9,250.0,250.0,147.5
Derek Mead,M,Wraps,23.0,74.0,272.5,272.5,160.0
John Wilde,M,Raw,23.5,88.9,172.5,235.0,115.0
Kelly Gomez,F,Raw,32.5,54.65,92.5,150.5,55.0
Brando Rueda,M,Raw,14.0,72.5,95.0,157.5,62.5
Keith Kanemoto,M,Single-ply,48.0,89.24,275.0,240.0,210.0
Timothy Armstrong,M,Single-ply,17.0,75.0,165.56,165.56,115.67
Matricia Keys,F,Single-ply,39.5,141.6,137.5,155.0,70.0
Meng Vang,M,Wraps,18.0,73.57,142.5,177.5,105.0
Brigitte Bieyro,F,Raw,33.0,82.19,95.0,120.0,62.5
Bob Pelletier,M,Raw,64.0,81.7,120.0,172.5,80.0
Oliver Onia,M,Wraps,38.0,91.6,165.0,227.5,170.0
Ayumi Usuki,F,Single-ply,33.5,56.04,142.5,120.0,70.0
Jaime Ortiz,M,Raw,36.0,153.7,292.5,320.0,232.5
Brianna Hall,F,Single-ply,18.5,71.3,124.7,149.7,54.4
Tom Kallas,M,Wraps,21.0,82.1,310.0,272.5,152.5
Kris Mahan,F,Raw,28.5,55.7,115.0,122.5,67.5
Eric Hernandez,M,Raw,19.5,58.8,132.5,187.5,95.0
Brian McKenna,M,Wraps,26.0,84.91,187.5,195.0,122.5
Brian Galloway,M,Raw,38.0,57.75,202.5,190.0,145.0
Jah Wee Lee,M,Raw,24.0,87.14,225.0,200.0,120.0
William Valentine,M,Raw,19.0,97.8,240.0,237.5,137.5
Neaomi Quartucci,F,Raw,41.0,73.6,112.5,105.0,57.5
Chris Jacobson,M,Raw,21.0,73.5,185.0,210.0,102.5
Kelly Gabrielsen,F,Raw,27.0,55.2,80.0,95.0,57.5
Jerry Tremblay,M,Raw,52.0,109.27,247.5,227.5,155.0
Francisco Inzunza,M,Raw,,73.48,185.0,230.0,132.5
Oscar Huey,M,Raw,19.5,79.65,137.5,162.5,72.5
Cameron Tsang,M,Raw,35.5,84.9,215.0,250.0,127.5
Cameron Young,M,Raw,25.0,86.05,147.5,202.5,115.0
Sky Pounds,M,Raw,23.0,107.27,227.5,272.5,165.0
Simon Baker,M,Raw,33.5,92.0,182.5,245.0,150.0
Ron Hernan,M,Single-ply,18.5,66.2,245.0,230.0,147.5
Alejandro Ramirez,M,Raw,20.0,68.8,155.0,182.5,115.0
Michael Barbuto,M,Raw,22.5,58.0,175.0,180.0,120.0
Yarnell Marks,M,Wraps,35.0,80.06,237.5,237.5,155.0
Jess Rutledge,M,Single-ply,21.5,62.6,225.0,200.0,125.0
Yaqing Guo,F,Single-ply,18.5,65.6,160.0,125.0,100.0
James Bell,M,Single-ply,62.0,107.2,230.0,205.0,125.0
Jordan Grimes,M,Wraps,27.0,99.8,280.0,305.0,172.5
John Song,M,Raw,32.0,79.9,207.5,240.0,145.0
Evan Sarti,M,Raw,28.0,112.2,260.0,310.0,167.5
Javier Rosales,M,Wraps,24.0,108.0,297.5,260.0,160.0
Aaron Mitchell,M,Wraps,23.0,82.2,255.0,290.0,142.5
Lois Hall,F,Raw,69.0,64.3,47.5,77.5,42.5
Charles Pressley,M,Wraps,49.0,88.13,190.0,205.0,120.0
Mary Case,F,Raw,60.0,71.4,102.5,130.0,80.0
Bobby Campos,M,Single-ply,17.0,82.5,115.67,136.08,104.33
Edna Huesca,F,Raw,23.0,50.2,72.5,90.0,42.5
